Paid Price,Postcode,Type,LSOA,total_floor_area_m2,Employment,Health,Crime,Income,Education,Address
142500,NR3 4EF,F,E01026802,52,11596,14616,5568,45707,42.5,35 TEMPLEMERE
155000,NR3 4ET,S,E01026802,51,11596,14616,5568,45707,42.5,16 WINDMILL COURT
164000,NR3 4PJ,T,E01026841,71,18304,12663,9169,48360,42.5,78 MARLBOROUGH ROAD
228000,NR3 4PL,T,E01026841,69,18304,12663,9169,48360,42.5,123 MARLBOROUGH ROAD
243000,NR3 4PZ,S,E01026845,75,20162,15512,18119,48360,42.5,131 CHURCHILL ROAD
272500,NR3 4QR,T,E01026842,98,20573,15804,13384,48360,42.5,7 MAURICE RAE CLOSE
265000,NR3 4RA,T,E01026845,79,20162,15512,18119,48360,42.5,8 BELL ROAD
228000,NR3 4SQ,T,E01026842,79,20573,15804,13384,48360,42.5,27 GERTRUDE ROAD
250000,NR3 4TW,S,E01026844,122,5205,7789,8050,48360,42.5,5 AMHIRST CLOSE
257000,NR3 4TZ,T,E01026841,67,18304,12663,9169,48360,42.5,28 WODEHOUSE STREET
250000,NR4 6BG,S,E01026820,87,6541,9299,4899,45752,42.5,50 TUCKSWOOD LANE
250000,NR4 6BQ,S,E01026820,79,6541,9299,4899,45752,42.5,141 TUCKSWOOD LANE
200000,NR4 6BY,T,E01026820,84,6541,9299,4899,45752,42.5,255 ROBIN HOOD ROAD
200000,NR4 6BY,T,E01026820,84,6541,9299,4899,45752,42.5,235 ROBIN HOOD ROAD
295000,NR4 6EY,D,E01026813,67,31463,33049,33633,66026,42.5,9 CHANDLERS COURT
552250,NR4 6JD,D,E01026812,151,29378,30901,31306,66026,42.5,26 NORTON DRIVE
432500,NR4 6LA,D,E01026820,124,6541,9299,4899,45752,42.5,51 IPSWICH ROAD
536000,NR4 6NL,D,E01026813,143,31463,33049,33633,66026,42.5,43 CHESTNUT HILL
600000,NR4 6QA,D,E01026811,150,27164,29148,26398,66026,42.5,5 WELSFORD ROAD
673800,NR4 6QW,D,E01026811,157,27164,29148,26398,66026,42.5,42 LOWTHER ROAD
673800,NR4 6QW,D,E01026811,157,27164,29148,26398,66026,42.5,38 LOWTHER ROAD
740000,NR4 6SN,D,E01026815,182,32566,32445,30545,66026,42.5,17 BRANKSOME ROAD
440000,NR4 6SZ,D,E01026811,100,27164,29148,26398,66026,42.5,121 NEWMARKET ROAD
425000,NR4 6XJ,D,E01026881,115,19911,27227,23951,70516,50.9,41 BRETTINGHAM AVENUE
172600,NR4 7DR,T,E01026858,90,7587,2820,7062,51906,42.5,146 THE AVENUES
480000,NR4 7FZ,D,E01026883,143,21085,21242,28319,70516,50.9,10 HALDANE DRIVE
315000,NR4 7JF,S,E01026859,101,10572,12805,9669,51906,42.5,4 DE HAGUE ROAD
690000,NR4 7LF,D,E01026810,187,23811,21195,18759,66026,42.5,22 BLUEBELL ROAD
325000,NR4 7NJ,S,E01026810,80,23811,21195,18759,66026,42.5,30 RUGGE DRIVE
245000,NR4 7PN,T,E01026815,61,32566,32445,30545,66026,42.5,38A MELROSE ROAD
245000,NR4 7PN,T,E01026815,61,32566,32445,30545,66026,42.5,33 MELROSE ROAD
375200,NR4 7QP,D,E01026810,109,23811,21195,18759,66026,42.5,31 BLAKENEY CLOSE
375200,NR4 7QP,D,E01026810,109,23811,21195,18759,66026,42.5,18 BLAKENEY CLOSE
254000,NR5 0EG,T,E01026918,87,22568,23585,18263,47855,50.9,14 NORWICH ROAD
254000,NR5 0EG,T,E01026918,87,22568,23585,18263,47855,50.9,76 NORWICH ROAD
260000,NR5 0EN,D,E01026918,66,22568,23585,18263,47855,50.9,77 NORWICH ROAD
360000,NR5 0LS,D,E01026916,123,25572,28398,29125,47855,50.9,1 ASHTREE ROAD
365000,NR5 0LT,D,E01026916,110,25572,28398,29125,47855,50.9,13A HAWTHORN ROAD
290000,NR5 0PB,D,E01026924,115,17038,22602,16034,66837,50.9,5 LONGDELL HILLS
230000,NR5 0PX,T,E01026924,74,17038,22602,16034,66837,50.9,6 MIDDLETON CRESCENT
171500,NR5 0RT,S,E01026917,55,17385,20505,25282,47855,50.9,4 ROWAN COURT
437500,NR5 0UP,D,E01026883,163,21085,21242,28319,70516,50.9,14 CULLODEN AVENUE
280000,NR5 0UR,D,E01026883,91,21085,21242,28319,70516,50.9,58 DOLPHIN ROAD
215000,NR5 8BU,T,E01026863,59,19413,16599,14061,47163,42.5,7 OLD SCHOOL CLOSE
382500,NR5 8HE,D,E01026868,137,6165,4701,4191,47163,42.5,60 EARLHAM GREEN LANE
250000,NR5 8HY,T,E01026861,90,13296,6966,6044,51906,42.5,6 ROCKINGHAM ROAD
227000,NR5 8JE,S,E01026861,84,13296,6966,6044,51906,42.5,15 WAKEFIELD ROAD
195000,NR5 8XD,T,E01026867,85,4321,3652,2302,47163,42.5,62 JEX ROAD
217000,NR5 9AU,S,E01026793,63,5289,4615,4083,47547,42.5,6 LUSHINGTON CLOSE
282500,NR5 9FH,T,E01033436,122,8715,2984,9021,47547,42.5,16 LADYSMOCK WAY
214000,NR5 9HB,D,E01033435,64,25881,19371,19480,47547,42.5,12 TIZZICK CLOSE
290000,NR5 9HD,S,E01033435,100,25881,19371,19480,47547,42.5,19 BISHY BARNEBEE WAY
325000,NR5 9HU,D,E01033435,114,25881,19371,19480,47547,42.5,5 MARDLE STREET
325000,NR5 9HU,D,E01033435,114,25881,19371,19480,47547,42.5,41 MARDLE STREET
355000,NR5 9HW,D,E01033435,126,25881,19371,19480,47547,42.5,3 DOW CLOSE
155000,NR5 9PQ,F,E01033435,59,25881,19371,19480,47547,42.5,42 CADDOW ROAD
287500,NR6 5DF,S,E01026528,94,15206,14365,28591,45706,46.3,58 WESTWOOD DRIVE
187000,NR6 5HP,S,E01026531,73,26168,26506,20191,54786,46.3,20 CITY VIEW ROAD
172500,NR6 5HS,S,E01026531,39,26168,26506,20191,54786,46.3,14 MERCHANT WAY
252000,NR6 5LF,D,E01026531,104,26168,26506,20191,54786,46.3,53 REEPHAM ROAD
395000,NR6 5LT,D,E01026531,143,26168,26506,20191,54786,46.3,80 REEPHAM ROAD
305000,NR6 5PE,D,E01026532,99,19538,21273,20653,54786,46.3,16 LINKS AVENUE
300000,NR6 6GP,T,E01026797,87,14775,14495,24264,45707,42.5,8 SUNDERLAND CLOSE
454000,NR6 6HD,D,E01026797,150,14775,14495,24264,45707,42.5,36 MARAUDER ROAD
215000,NR6 6JH,S,E01026797,78,14775,14495,24264,45707,42.5,47 PENNYROYAL
197000,NR6 6JR,T,E01026799,92,7040,8943,11235,45707,42.5,25 SPINDLE ROAD
250000,NR6 6RZ,S,E01026530,72,23840,27646,20511,54786,46.3,11 LILIAN CLOSE
132500,NR6 6TP,F,E01026797,53,14775,14495,24264,45707,42.5,10 DALRYMPLE WAY
244000,NR6 6UE,S,E01026526,68,14518,20232,27375,45706,46.3,43 BUSH ROAD
240000,NR6 6XT,S,E01026532,62,19538,21273,20653,54786,46.3,43 MEADOW WAY
220000,NR6 7ES,T,E01026542,76,24652,29343,23147,54647,46.3,37 ECTON WALK
312000,NR6 7HA,D,E01026542,138,24652,29343,23147,54647,46.3,31 THREE CORNER DRIVE
400000,NR6 7HJ,D,E01026540,115,27431,30470,32889,54647,46.3,90 LODGE LANE
245000,NR6 7HR,D,E01026544,71,23057,29549,31775,54647,46.3,187 THE PADDOCKS
240000,NR6 7JD,S,E01026541,71,14916,22905,18580,54647,46.3,15 LONGE ROAD
142000,NR6 7JP,F,E01026541,56,14916,22905,18580,54647,46.3,5 DESMOND DRIVE
257000,NR6 7JW,T,E01026541,89,14916,22905,18580,54647,46.3,194 DESMOND DRIVE
279000,NR6 7PG,D,E01026541,87,14916,22905,18580,54647,46.3,39 PROCTOR ROAD
280000,NR6 7PQ,D,E01026541,87,14916,22905,18580,54647,46.3,81 PROCTOR ROAD
280000,NR6 7PQ,D,E01026541,87,14916,22905,18580,54647,46.3,73 PROCTOR ROAD
220888,NR6 7PT,T,E01026541,64,14916,22905,18580,54647,46.3,124 WINDSOR PARK GARDENS
365000,NR6 7RQ,D,E01026556,96,17357,21575,20479,54709,46.3,5 PARKLAND CRESCENT
580000,NR6 7RW,D,E01026543,160,29996,31554,27629,54647,46.3,83 CONSTITUTION HILL
350000,NR7 0BY,S,E01026572,92,28882,30126,32950,50789,46.3,24 HARVEY LANE
540000,NR7 0DH,D,E01026572,124,28882,30126,32950,50789,46.3,40A HARVEY LANE
150000,NR7 0EH,F,E01026577,52,19713,20643,11850,65060,46.3,47 BISHOPS CLOSE
310000,NR7 0EX,T,E01026577,73,19713,20643,11850,65060,46.3,38 CHAPEL LANE
950000,NR7 0HB,D,E01026577,182,19713,20643,11850,65060,46.3,7 STANMORE ROAD
263080,NR7 0JE,S,E01026571,63,27955,30680,30901,50789,46.3,116 THUNDER LANE
320000,NR7 0JR,S,E01026572,85,28882,30126,32950,50789,46.3,79B HILLCREST ROAD
467500,NR7 0JU,D,E01026572,176,28882,30126,32950,50789,46.3,50A HILLCREST ROAD
452000,NR7 0LD,D,E01026572,145,28882,30126,32950,50789,46.3,55 HENBY WAY
565000,NR7 0PY,D,E01026577,145,19713,20643,11850,65060,46.3,7 OLD RECTORY CLOSE
375000,NR7 0RN,D,E01026576,109,29090,31107,20486,65060,46.3,28 WALLER CLOSE
220000,NR7 0TG,T,E01026576,57,29090,31107,20486,65060,46.3,6 PARLIAMENT COURT
260000,NR7 0UD,S,E01026575,70,12994,15238,18680,65060,46.3,41 MARY CHAPMAN CLOSE
287500,NR7 0UN,D,E01026574,95,31496,31334,29805,65060,46.3,57 POUND LANE
370000,NR7 0US,D,E01026575,112,12994,15238,18680,65060,46.3,26 VANE CLOSE
280000,NR7 0XZ,S,E01026573,93,13246,15150,15615,50789,46.3,1 BIRKBECK WAY
170000,NR7 0YE,S,E01026573,53,13246,15150,15615,50789,46.3,22 ELIZABETH AVENUE
270000,NR7 0YN,D,E01026574,112,31496,31334,29805,65060,46.3,31 ROYALIST DRIVE
235000,NR7 8BQ,S,E01026557,54,25798,23023,31702,50679,46.3,17 PARANA CLOSE
265000,NR7 8DA,S,E01026554,69,28056,29614,29896,54709,46.3,22 ST MARGARETS DRIVE
190000,NR7 8DH,D,E01026553,57,10111,12012,19999,54709,46.3,27 MARLBOROUGH COURT
282500,NR7 8HZ,S,E01026559,88,26044,25295,30380,50679,46.3,59 LONE BARN ROAD
255000,NR7 8JN,S,E01026560,81,22761,25675,31699,50679,46.3,31 TIERCEL AVENUE
400000,NR7 8LE,D,E01026558,128,21470,26205,24059,50679,46.3,37 LARCH CLOSE
270000,NR7 8NE,S,E01026559,68,26044,25295,30380,50679,46.3,76 CANNERBY LANE
385000,NR7 8QZ,D,E01026554,110,28056,29614,29896,54709,46.3,78 BARKERS LANE
315000,NR7 8RZ,S,E01026558,102,21470,26205,24059,50679,46.3,300 BLUE BOAR LANE
347500,NR7 8XL,S,E01026559,96,26044,25295,30380,50679,46.3,11 BLACKWELL AVENUE
240000,NR7 9DP,T,E01026805,111,6601,8250,11866,43796,42.5,16 CHURCHMAN ROAD
225000,NR7 9HS,S,E01026558,59,21470,26205,24059,50679,46.3,10 WOODCROFT CLOSE
252000,NR7 9HT,D,E01026558,61,21470,26205,24059,50679,46.3,21 HAMMOND CLOSE
378000,NR7 9NF,D,E01026571,169,27955,30680,30901,50789,46.3,112 PLUMSTEAD ROAD EAST
210000,NR7 9QE,T,E01026803,81,7006,6176,11497,43796,42.5,12 COLLS ROAD
275000,NR7 9RQ,S,E01026809,82,2124,2684,4318,43796,42.5,42 MUNNINGS ROAD
85000,NR7 9TR,F,E01026809,41,2124,2684,4318,43796,42.5,128 SALE ROAD
343000,NR9 3GP,D,E01026908,90,29435,30694,22383,61930,50.9,84 COACHMAKER WAY
343000,NR9 3GP,D,E01026908,90,29435,30694,22383,61930,50.9,98 COACHMAKER WAY
343000,NR9 3GP,D,E01026908,90,29435,30694,22383,61930,50.9,96 COACHMAKER WAY
343000,NR9 3GP,D,E01026908,90,29435,30694,22383,61930,50.9,90 COACHMAKER WAY
1000000,NW1 0AA,S,E01000947,70,11741,7395,2851,78067,48.6,77 BAYHAM STREET
910000,NW1 0DU,T,E01000958,114,14661,9720,11210,68987,48.6,4 MANDELA STREET
655000,NW1 0SU,S,E01000867,64,10060,8402,8799,66700,48.6,2 ROUSDEN STREET
706000,NW1 0XD,T,E01000957,56,9788,6372,8546,68987,48.6,6 ROSSENDALE WAY
401000,NW1 1BL,F,E01000954,54.56,5011,7250,20345,59656,48.6,180A EVERSHOLT STREET
726000,NW1 2AW,F,E01000956,75,5910,4449,6261,59656,48.6,28 CHURCHWAY
425000,NW1 4RD,F,E01004727,57,33581,33345,12468,93638,52.7,28 CLARENCE TERRACE
1260000,NW1 8DR,T,E01000904,76,7067,10139,4015,68767,48.6,29 POWLETT PLACE
3750000,NW1 8JL,T,E01000862,257,27685,30448,13945,76763,48.6,30 PRINCESS ROAD
556007,NW1 8SL,F,E01000927,63.18,17156,15865,5204,64690,48.6,18A GRAFTON CRESCENT
428000,NW1 9AB,F,E01000869,49,13773,10467,7426,66700,48.6,258C CAMDEN ROAD
1075000,NW1 9PS,T,E01000856,126,9780,10266,4370,68987,48.6,33 JEFFREYS STREET
620000,NW2 1AH,T,E01000222,92,8257,25222,9868,66192,56.1,129 CLAREMONT ROAD
695000,NW2 1AP,S,E01000222,96,8257,25222,9868,66192,56.1,114 CLAREMONT ROAD
750000,NW2 1SE,S,E01000142,157,8249,17245,21475,66192,56.1,23 SANDERSTEAD AVENUE
650000,NW2 3RL,F,E01000871,84,15920,22785,16489,82587,48.6,22A SOMALI ROAD
1130000,NW2 3SR,F,E01000871,162,15920,22785,16489,82587,48.6,12A WESTBERE ROAD
1155000,NW2 3UX,D,E01000556,256,7069,14546,2265,62383,50.7,21 ANSON ROAD
2550000,NW2 4BH,D,E01000494,365,13830,23079,14425,71388,50.7,87 CHATSWORTH ROAD
1060000,NW2 4LH,S,E01000559,198,14172,20980,8933,66222,50.7,33 MELROSE AVENUE
1089000,NW2 5BB,T,E01000642,143,8654,14621,3473,61273,50.7,4 LINACRE ROAD
840000,NW2 5BU,T,E01000639,107,13372,23843,18171,61273,50.7,32 LECHMERE ROAD
880000,NW2 5ED,T,E01000637,125,9841,17720,13509,61273,50.7,53 CHURCHILL ROAD
665000,NW2 5LU,T,E01000641,113,5709,11722,11997,58968,50.7,283 CHAPTER ROAD
375000,NW2 5ND,F,E01000641,68,5709,11722,11997,58968,50.7,375 CHAPTER ROAD
810000,NW2 5PG,T,E01000641,128,5709,11722,11997,58968,50.7,39 VILLIERS ROAD
680000,NW2 6ET,S,E01000497,92,9879,16514,15563,61202,50.7,30 DOLLIS HILL AVENUE
420000,NW2 6PJ,F,E01000553,71,7507,10828,5122,62383,50.7,11A TEMPLE ROAD
589950,NW2 6QL,F,E01000141,76,6362,19671,749,61123,56.1,20 NEEDHAM TERRACE
610000,NW2 6SU,F,E01000553,67,7507,10828,5122,62383,50.7,5A IVY ROAD
250000,NW2 7BS,F,E01000498,38,3686,15486,11327,60036,50.7,41 SHEPHERDS WALK
600000,NW2 7DB,S,E01000501,86,7261,14488,13827,61202,50.7,32 ALDER GROVE
830000,NW2 7DD,S,E01000497,157,9879,16514,15563,61202,50.7,72 ALDER GROVE
650000,NW2 7PH,T,E01000509,123,3783,10447,6047,52863,50.7,73 CAIRNFIELD AVENUE
860000,NW3 2YY,F,E01000890,79,1194,2804,6821,64690,48.6,63 DUNBOYNE ROAD
16500000,NW3 3DN,D,E01000967,549,27223,30885,23129,79140,48.6,9 WADHAM GARDENS
936750,NW3 3JZ,T,E01000847,147,10143,18308,8461,87515,48.6,11 BRIARY CLOSE
1087000,NW3 4DU,F,E01000882,130,32857,31737,26566,98428,48.6,19D BELSIZE PARK
1840000,NW3 5JY,F,E01000883,190,31372,27225,12875,98428,48.6,15D FITZJOHNS AVENUE
3500050,NW3 6BB,S,E01000879,143,29952,28618,22400,108654,48.6,22B ELLERDALE ROAD
2150000,NW3 7BS,S,E01000871,255,15920,22785,16489,82587,48.6,611 FINCHLEY ROAD
850000,NW4 1AJ,S,E01000241,120,17169,31356,17087,76599,56.1,40 ROWSLEY AVENUE
1375000,NW4 1BZ,D,E01000242,163,19415,31425,25314,65463,56.1,5 LINFIELD CLOSE
535000,NW4 1EU,S,E01000198,103,19087,31492,20904,86303,56.1,5 ROBIN LANE
535000,NW4 1EU,S,E01000198,103,19087,31492,20904,86303,56.1,20 ROBIN LANE
900000,NW4 2JH,T,E01000238,138,15323,24728,19440,82608,56.1,54 HILLVIEW GARDENS
940000,NW4 2JL,D,E01000238,117,15323,24728,19440,82608,56.1,THREE GABLES BUNGALOW BOYNE AVENUE
1400000,NW4 2QN,D,E01000311,225,19602,29143,17656,82608,56.1,63 SHIREHALL PARK
2150000,NW4 2ST,D,E01000237,264,16676,27496,11096,65463,56.1,72 WYKEHAM ROAD
3000000,NW4 2TB,S,E01000237,222,16676,27496,11096,65463,56.1,5 WYKEHAM ROAD
730000,NW4 3RX,S,E01000314,164,20994,31770,12405,65463,56.1,30 SEVINGTON ROAD
1140000,NW4 3SE,D,E01000314,168,20994,31770,12405,65463,56.1,31 FOSCOTE ROAD
672000,NW4 4RL,S,E01000244,143,14756,25605,7259,65463,56.1,78 SUNNINGFIELDS ROAD
672000,NW4 4RL,S,E01000244,143,14756,25605,7259,65463,56.1,38 SUNNINGFIELDS ROAD
450000,NW4 4SL,T,E01000239,84,13219,22931,15805,76599,56.1,229 WATFORD WAY
645000,NW4 4XG,S,E01000240,128,12634,20078,11722,76599,56.1,17 BARFORD CLOSE
1351000,NW5 1BY,T,E01000911,110,12245,14101,18245,88595,48.6,20 CHETWYND ROAD
3100000,NW5 1ES,S,E01000909,226,18166,28865,19436,77800,48.6,9 BROOKFIELD PARK
455000,NW6 1DA,F,E01000877,45.4,24043,18862,18572,82587,48.6,35C BURRARD ROAD
1400000,NW6 1NP,T,E01000876,138,7669,8962,10432,65300,48.6,95 RAVENSHAW STREET
1500000,NW6 1PR,T,E01000971,137,22253,25781,24318,78946,48.6,48 SUMATRA ROAD
1500000,NW6 1TP,T,E01000971,132,22253,25781,24318,78946,48.6,3 SOLENT ROAD
1953000,NW6 1TY,F,E01000971,161,22253,25781,24318,78946,48.6,65 SOLENT ROAD
635000,NW6 2EE,F,E01000876,70,7669,8962,10432,65300,48.6,23A MAYGROVE ROAD
500000,NW6 2NS,F,E01000932,45,15164,6814,13574,65300,48.6,23 DYNHAM ROAD
1025000,NW6 2PX,F,E01000968,96,20458,20966,16336,92018,48.6,10B GLADYS ROAD
710000,NW6 2QY,F,E01000974,61.25,6437,6793,5060,65300,48.6,91A IVERSON ROAD
710000,NW6 2QY,F,E01000974,61.25,6437,6793,5060,65300,48.6,87 IVERSON ROAD
880000,NW6 3AB,T,E01000965,109,18603,19697,15935,92018,48.6,1 WAVEL MEWS
1238750,NW6 3AL,F,E01000966,97.08,33542,31927,30790,92018,48.6,41A ABERDARE GARDENS
5600575,NW6 3ED,D,E01000966,558,33542,31927,30790,92018,48.6,66 CANFIELD GARDENS
315000,NW6 5PU,F,E01000544,59,8124,14069,13686,63215,50.7,75C MALVERN ROAD
500000,NW6 6BL,F,E01000583,50,14457,21189,10101,81274,50.7,32A LYNTON ROAD
1960000,NW6 6DD,F,E01000581,67,19077,25574,15749,74302,50.7,26A CHEVENING ROAD
2715000,NW6 6ED,T,E01000582,192,22765,30338,15799,81274,50.7,14 CREIGHTON ROAD
385000,NW6 6EU,F,E01000583,49,14457,21189,10101,81274,50.7,33A HARVIST ROAD
385000,NW6 6EU,F,E01000583,49,14457,21189,10101,81274,50.7,27B HARVIST ROAD
1570000,NW6 7BL,T,E01000491,153,15395,22467,11804,74302,50.7,4 TREETOP MEWS
647284,NW6 7HE,F,E01000549,70,17737,19444,17882,66342,50.7,54B ESMOND ROAD
1075000,NW6 7HG,T,E01000549,112,17737,19444,17882,66342,50.7,105 GLENGALL ROAD
523000,NW6 7LX,F,E01000546,87,6545,17199,6546,66342,50.7,47D BUCKLEY ROAD
1160000,NW6 7RH,T,E01000547,128,14534,14804,12674,66342,50.7,9 KINGSLEY ROAD
1010000,NW6 7UU,T,E01000547,170,14534,14804,12674,66342,50.7,154 PRIORY PARK ROAD
525000,NW6 7XP,F,E01000490,66,13962,16503,3131,71388,50.7,64B CAVENDISH ROAD
525000,NW6 7XP,F,E01000490,66,13962,16503,3131,71388,50.7,62C CAVENDISH ROAD
780000,NW7 1FP,T,E01000257,118,13343,20351,12554,78925,56.1,9 WILKES CLOSE
605000,NW7 1GE,T,E01000259,79,15687,28186,22554,86303,56.1,9 TIVERTON WAY
1345000,NW7 1LU,D,E01000204,249,20794,30764,21136,86303,56.1,172 HOLDERS HILL ROAD
635000,NW7 1NG,S,E01000259,73,15687,28186,22554,86303,56.1,11 OAKHAMPTON ROAD
1800000,NW7 1SW,D,E01000255,267,14598,18066,19121,78925,56.1,19 CORNFORTH LANE
1115000,NW7 2AG,D,E01000235,204,11761,21159,14787,69466,56.1,32 WOODCROFT AVENUE
805000,NW7 2AU,T,E01000260,126,14022,26133,12300,86303,56.1,2 SEBERGHAM GROVE
975000,NW7 2HJ,S,E01000259,83,15687,28186,22554,86303,56.1,153 BITTACY RISE
705000,NW7 2QD,S,E01000260,114,14022,26133,12300,86303,56.1,22 TITHE CLOSE
530000,NW7 2SJ,T,E01000256,56,21335,30632,24987,90481,56.1,32 BRANCASTER DRIVE
410000,NW7 3JY,F,E01000264,66,13924,28388,6606,90481,56.1,1B GLENDOR GARDENS
960000,NW7 3PD,S,E01000234,139,20072,28786,27234,69466,56.1,35 SUNNYDALE GARDENS
960000,NW7 3PD,S,E01000234,139,20072,28786,27234,69466,56.1,23 SUNNYDALE GARDENS
390000,NW7 4BB,F,E01000261,45,30679,32914,29796,78925,56.1,8 SHAKESPEARE ROAD
920000,NW7 4HS,S,E01000290,150,14678,18653,14196,83501,56.1,WESDENS HENDON WOOD LANE
4400000,NW7 4QD,D,E01000264,515,13924,28388,6606,90481,56.1,97 UPHILL ROAD
1275000,NW7 4RD,D,E01000263,150,32867,33360,30880,90481,56.1,39 SUNNYFIELD
2925000,NW8 0ND,T,E01004646,195,30452,32987,19608,78016,52.7,92 LOUDOUN ROAD
14375000,NW8 0PL,T,E01004648,597,27013,32022,18795,78016,52.7,64 MARLBOROUGH PLACE
8600000,NW8 0PT,D,E01004650,487,31119,33402,27320,78016,52.7,73 MARLBOROUGH PLACE
930000,NW8 0RF,T,E01004648,90,27013,32022,18795,78016,52.7,2 RUTLAND MEWS
634000,NW8 7DE,F,E01004730,66,31650,33183,18173,91893,52.7,53A ALLITSEN ROAD
2125000,NW8 8JG,T,E01004728,139,22387,22830,20354,67862,52.7,2 NORTHWICK CLOSE
295000,NW9 0AB,T,E01000514,41,18349,26116,22899,67666,50.7,5 OAK TREE DELL
565000,NW9 0NA,T,E01000520,76,13218,20108,15376,67666,50.7,53 HAY LANE
700000,NW9 0NL,T,E01000520,98,13218,20108,15376,67666,50.7,4B ELMWOOD CRESCENT
700000,NW9 0NL,T,E01000520,98,13218,20108,15376,67666,50.7,4C ELMWOOD CRESCENT
270000,NW9 5AU,S,E01000131,105,14439,30375,16421,59921,56.1,49 THE GREENWAY
520000,NW9 5WN,T,E01000126,129,6020,13188,15488,63457,56.1,12 HEMSWELL DRIVE
615000,NW9 6EY,T,E01000150,108,15638,28048,15465,63166,56.1,44 COLIN CRESCENT
620000,NW9 6QU,S,E01000150,104,15638,28048,15465,63166,56.1,51 SILKFIELD ROAD
540000,NW9 7BA,S,E01000305,89,13513,20117,5865,63166,56.1,9 WOOLMEAD AVENUE
595000,NW9 7BL,S,E01000305,103,13513,20117,5865,63166,56.1,14 ESMAR CRESCENT
400000,NW9 7LP,S,E01000624,65,16003,24518,25535,62505,50.7,16 BLAIR AVENUE
950000,NW9 8ER,S,E01000625,199,11216,20441,15299,59558,50.7,22 QUEENS WALK
600000,NW9 8LJ,T,E01000629,135,17516,26445,19422,62505,50.7,79 MEADOWBANK ROAD
232500,NW9 8LP,F,E01000629,42,17516,26445,19422,62505,50.7,36A REEVES AVENUE
543000,NW9 8QU,S,E01000519,85,10637,17004,17020,62505,50.7,14 HOLLY GROVE
330000,NW9 8SS,S,E01000623,103,18026,28985,20368,62505,50.7,90 CHURCH LANE
550000,NW9 9DH,T,E01000591,109,15898,29839,10766,67392,50.7,41 BERKELEY ROAD
338000,NW9 9QZ,F,E01000589,73,16260,19743,18717,63693,50.7,101 ROSE BATES DRIVE
182000,OL1 2BZ,T,E01005348,81,3465,3487,8904,32655,42.1,21 WOODEND STREET
115000,OL1 2NN,T,E01005354,69.4,4729,7487,7809,37493,42.1,13 ELEANOR STREET
145000,OL1 2NX,T,E01005354,73,4729,7487,7809,37493,42.1,33 COLVILLE ROAD
206000,OL1 2UA,T,E01005354,110,4729,7487,7809,37493,42.1,31 HANSBY CLOSE
105000,OL1 3DP,T,E01005433,88,837,804,217,32655,42.1,189 HORSEDGE STREET
128000,OL1 3JU,T,E01005432,96,755,2188,1773,32655,42.1,25 GLENRIDDING CLOSE
130000,OL1 3QW,T,E01005432,66,755,2188,1773,32655,42.1,9 BRIDGEWATER STREET
124000,OL1 3RH,T,E01005432,65,755,2188,1773,32655,42.1,129 EDGE LANE ROAD
198000,OL1 4AT,S,E01032920,60,4026,6309,2404,37098,42.1,58 BOTTOMFIELD CLOSE
170000,OL1 4AU,T,E01005421,63,3728,5357,3445,37098,42.1,15 ST AMBROSE ROAD
202000,OL1 4FH,S,E01032920,93,4026,6309,2404,37098,42.1,4 RAMSEY STREET
113500,OL1 4HY,T,E01005421,57,3728,5357,3445,37098,42.1,86 BROADBENT ROAD
120000,OL1 4LE,T,E01032920,57,4026,6309,2404,37098,42.1,87 STONELEIGH STREET
192000,OL1 4LP,S,E01032920,89,4026,6309,2404,37098,42.1,22 BUXTED ROAD
215000,OL1 4NP,T,E01032559,69,11857,7117,4148,50353,42.1,1 HAYLE ROAD
148000,OL1 4RN,T,E01032558,71,992,2123,1693,50353,42.1,18 CONRAD CLOSE
430000,OL4 2AW,D,E01005453,128,24749,18982,18771,50353,42.1,24 CAMPION DRIVE
116000,OL4 2BL,T,E01005448,48,358,1069,38,35879,42.1,64 RAPER STREET
97000,OL4 2DX,T,E01005448,66,358,1069,38,35879,42.1,5 PALM STREET
156000,OL4 2EA,T,E01005456,90,355,1740,161,35879,42.1,77 REDGRAVE STREET
155000,OL4 2EW,T,E01005449,96,3483,3465,3742,35879,42.1,30 LINDEN AVENUE
120000,OL4 2NE,T,E01005453,73,24749,18982,18771,50353,42.1,14 TURF PIT LANE
115000,OL4 3EL,T,E01005448,72,358,1069,38,35879,42.1,95 HOLLINHALL STREET
150000,OL4 5EP,T,E01005431,63,4043,6444,1833,40995,42.1,380 LEES ROAD
83000,OL4 5JY,T,E01005431,100,4043,6444,1833,40995,42.1,24 FULHAM STREET
120000,OL4 5LB,T,E01005431,65,4043,6444,1833,40995,42.1,6 DARWIN STREET
169950,OL4 5PB,T,E01032557,56,325,640,1264,39526,42.1,12 MAGPIE LANE
169950,OL4 5PB,T,E01032557,56,325,640,1264,39526,42.1,29 MAGPIE LANE
185000,OL4 5PQ,T,E01032557,78,325,640,1264,39526,42.1,17 WOOD CRESCENT
165000,OL4 5PY,T,E01005389,78,2047,2940,541,43855,42.1,23 LYCHGATE COURT
285000,OL6 6DX,S,E01005943,101,9512,8123,6864,42788,43,7 CRAWFORD MEWS
147000,OL6 6NR,T,E01005941,68,2453,3575,2560,42788,43,5 SLOANE STREET
245000,OL6 6QZ,S,E01005942,73,16648,15206,10334,42788,43,58 HUTTON AVENUE
